ms_file,Acetoacetate,Acetyl-Threonine,Adenine,Adenosine,Adenosine monophosphate,Alanine,Alpha Ketoglutarate,Arabitol,Arginine,Asparagine,Aspartate,Biotin,Carnosine,Citrulline,Creatinine,Cysteic Acid,Cysteine,Cystine,Cytidine,Cytosine,DihydroOrotate,Folate,Fructose1-6 Bisphosphate,Fumarate,Glucose,Glucose-6-Phosphate,Glutamate,Glutamine,Guanine,Guanosine,Hippurate,Histidine,Hypoxanthine,Inosine,Isoleucine,Itaconate,Leucine,Lysine,Methionine,Methionine Sulfoxide,Mevalonate acid,Myoinositol,N-Acetyl-Aspartate,N-Acetyl-Glucosamine,N-Acetyl-Glutamate,N-Acetyl-Glutamine,N-Acetyl-Glycine,N-Acetyl-Leucine,N-Acetyl-Methionine,N-Acetyl-Phenylalanine,Nicotinate,O-Phospho-L-Serine,Ornithine,Orotate,Panthothenic acid,Phenylalanine,Proline,Pyridoxine,Rhamnose,Riboflavin,Serine,Shikimate,Succinate,Taurine,Threonine,Thymidine,Thymine,Trehalose,Tryptophan,Tyrosine,Uracil,Uric Acid,Uridine,Urocanate,Valine,Xanthine,Xanthosine,Date,Col,SType,Batch
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00095_H03__BI_17_1811,0.06428223633653463,0.1553722596793336,0.0024593206529190106,2.1838401004832485e-17,3.0991336680175785e-17,326.5525324341637,7.421163352184028e-17,0.059398277728121514,1.9900804805422376,1.5818759091501486,306.43070414422743,0.01240073334707942,0.6319737456008149,1.4919962732996208,0.2798021417727929,1.4584891388455694e-17,8.104137955462959e-17,0.2521274424776645,0.0346627156700633,0.04222402644786261,0.43944037292469335,1.7043660536138032e-17,5.223322486518039e-15,0.33841159721646225,0.2235352574879701,0.2972442644110839,390.77429914546974,2.5112723809829767,1.0329017640758187e-18,1.922216838781438e-18,0.002132331095371039,37.73947023521578,0.004200174552573727,6.729458709449681e-19,140.21866875046308,0.00832899002582742,142.14240048636876,150.29990662655075,56.172953634911366,3.846010274734544,2.4780610391069846,1.3310006242360448,0.3691874049669464,9.666317383849227e-18,0.03337489808160347,0.04917483640584512,0.05555402814311411,0.028180586713671126,0.3547836514878586,0.021863668560437803,0.007587575085771941,9.40283670427913,1.072418622665353,0.3531650253457217,0.036290277896037886,68.22198804662104,220.74062955096744,0.024045347860978804,0.23528550324059436,0.08126569725704831,28.811150928313605,0.011826249640658182,4.2102989796244845,2.9190281705850253e-18,7.025742257285576,0.013450186369773257,0.1055270801138222,17.391162512692105,2.04765369694451,31.90327180063828,0.065659200302863,0.010134522990118936,0.005088310184301116,0.15508664012374512,70.9110976749005,3.0979483430022043e-19,0.014085107977358638,210824,Col01,Bi,SA017
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00096_H04__BI_17_1812,0.1214804513822245,0.2346405913857969,0.0027474890397043484,2.1838401004832485e-17,3.0991336680175785e-17,122.54092361870441,7.421163352184028e-17,0.10785044316895732,0.6628084515935925,0.6473203936006346,288.1869688951876,0.009823664569149857,0.4202482733274633,1.0326639794597758,0.2283798980981775,1.4584891388455694e-17,8.104137955462959e-17,0.3712780705616972,0.04146071672556372,0.07898582137387625,0.2953406165744741,1.7043660536138032e-17,5.223322486518039e-15,0.40143903941905706,0.2912100462159272,7.767186770615551e-17,420.95878290382007,1.456453787476913,1.0329017640758187e-18,1.922216838781438e-18,0.002683158269345366,35.246527681465146,0.0044813956362843264,6.729458709449681e-19,114.82539368313594,0.008298952010315608,116.40074207208136,129.78289925393082,52.79397374431221,3.908281208316775,3.5144373333646413,2.870880212697502e-16,0.6686643334081039,9.666317383849227e-18,0.03350945905696752,0.05254839180771737,0.06173982640785571,0.02185068038177766,0.4959682547954517,0.028399431619283075,0.011086344537762388,8.095683573216641,0.5101844264708237,0.26380168030070755,0.05514998575208541,57.00141269479796,246.74731111680825,0.010682482053863908,0.15832000930614734,0.08375399227916955,7.513542840610897,0.009257428001167635,3.9538111663901727,2.9190281705850253e-18,52.71980138006223,0.013532727447792874,0.2008558742739443,18.992169651504213,1.9476391757495837,31.22976946188523,0.06582718198353557,0.017066921337751704,0.00416129792658564,0.09302926843062118,98.50960658000034,0.0011673303063961112,0.016427077898201154,210824,Col01,Bi,SA017
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00097_H05__BI_17_1821,0.1091764945560076,0.2108739886348253,0.003131982079498816,2.1838401004832485e-17,3.0991336680175785e-17,121.8404703983785,7.421163352184028e-17,0.06718837655743876,33.50206857878041,1.382542651454303,305.9545112002101,0.011664702112224794,0.5881962139394418,2.036888581174852,4.1316342869836276e-17,1.4584891388455694e-17,8.104137955462959e-17,8.312364927016546e-17,0.05213306230178432,0.06337738951555208,0.2347210216534951,1.7043660536138032e-17,5.223322486518039e-15,0.41857891559524746,0.26923442536729913,7.767186770615551e-17,411.8368105872882,1.8289656852268872,1.0329017640758187e-18,1.922216838781438e-18,0.003438214022695454,36.23511830851616,0.0038638140384316937,6.729458709449681e-19,112.2277339376407,0.008138005313424403,113.767443702029,106.09364767511221,65.87560395996357,4.4307826150493534,2.5438482401867395,2.870880212697502e-16,0.4239240527354094,9.666317383849227e-18,0.03449312894677715,0.08979427797597284,0.0726691981158317,0.027234504746554568,0.6224517447929131,0.03948592365460828,0.015920247267599268,10.045136248534227,2.270387995451989,0.16985999161156565,0.02032694008649209,54.40861437636706,229.51612486638646,0.02550770888281354,0.09671373819023002,0.09602978320058472,88.6716285028524,0.013779665560547149,3.228380911986847,2.9190281705850253e-18,48.18377347427668,0.014618810629129453,0.19492225690128184,19.361328224512857,2.01737419358048,35.85617795842849,0.1832684619818008,0.01250067263822404,0.004819935213621539,0.07920279011328164,107.60672630950896,0.0022972227844156898,0.00872547575495608,210824,Col01,Bi,SA017
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00098_H06__BI_17_1828,0.08055058152468657,0.17106406620607412,0.003709361778519512,2.1838401004832485e-17,3.0991336680175785e-17,248.11466381568408,7.421163352184028e-17,0.06446771953066248,1.0475034583026366,1.4159594163009728,298.91054417973254,0.00996194885854062,0.5620685755391818,2.4708385542863742,0.2193911121225366,1.4584891388455694e-17,8.104137955462959e-17,8.312364927016546e-17,0.04242059349091266,0.07825919303257341,0.4635094015473819,1.7043660536138032e-17,5.223322486518039e-15,0.3992010361239186,0.17170060971377127,0.2472681632882461,408.1675772736406,1.9389852954391908,1.0329017640758187e-18,1.922216838781438e-18,0.0029650310609102624,40.396941064070944,0.004538481970056189,6.729458709449681e-19,148.80842886603537,0.009094675496556844,150.85000792059984,131.48171692839674,56.73776443591894,4.050699432470134,2.0653685896699296,2.870880212697502e-16,0.4331931973398021,9.666317383849227e-18,0.03906936664183965,0.04893076668617809,0.06907316832997665,0.028904527081310805,0.6091858530873929,0.042236980652272056,0.023895315294058573,8.041685960914798,0.8504904066132237,0.15390594816615724,0.059323106858214535,55.93364711727622,184.0995493099909,0.013525964584048896,0.15453770411514772,0.06339916499868628,87.53738220271957,0.01336346368066148,3.33131177321829,2.9190281705850253e-18,35.66470816065349,0.016510387490348517,0.15559585447304106,15.087539865191994,2.175479521177088,34.51466418394949,0.142280142111884,0.014893414474476075,0.0038880122397732257,0.036767242822859716,99.32939295037846,0.0015409579276295649,0.011315367185643757,210824,Col01,Bi,SA017
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00099_H07__BI_17_1849,0.08143538460153338,0.15278237175079354,0.003406553634191292,2.1838401004832485e-17,3.0991336680175785e-17,222.8263996666728,7.421163352184028e-17,0.11030360611172592,0.7410689907481355,0.6113142231663431,345.1948161968091,0.00809867520676282,0.9439681567186956,2.6536908202659077,4.1316342869836276e-17,1.4584891388455694e-17,8.104137955462959e-17,0.2813280133583773,0.0411886075217399,0.0540959665538704,0.2476535389735356,1.7043660536138032e-17,5.223322486518039e-15,0.23141622903582346,0.24570391883342405,7.767186770615551e-17,447.92323911804255,2.007887831033906,1.0329017640758187e-18,1.922216838781438e-18,0.0023703696339330053,36.328556172874436,0.003670796351776911,6.729458709449681e-19,128.94568137244624,0.007084869254771177,130.71475322054377,146.02921949503337,56.54334465135722,3.7825936815652317,2.456309640995975,2.870880212697502e-16,0.3860758081284413,0.2233699228894024,0.03511850163099374,0.02592448710075831,0.05650100410708692,0.02593252352442939,0.4263263438372913,0.024002501721498253,0.0198092287352811,8.229725259929904,1.4058580842105326,0.2760946895762232,0.050479670600820814,60.636276592949535,261.27639559563494,0.022356942372993658,0.14733987407611984,0.09466795873390542,22.359580254282132,0.01146988131110844,3.8456995617236327,2.9190281705850253e-18,47.176534854964274,0.015856369736859718,0.2007101462029608,14.84878577272336,1.8203786602595875,26.42565169026181,0.05787830053635589,0.015099559022579437,0.004426635565121824,0.06829684837990503,96.83731235070331,3.0979483430022043e-19,0.013441896051858169,210824,Col01,Bi,SA017
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00100_H08__BI_17_1863,0.074967033371543,0.2086946769094302,0.002780862978801541,2.1838401004832485e-17,3.0991336680175785e-17,238.8752029026326,7.421163352184028e-17,0.06833437695817486,32.32197297042563,1.3675237392398625,331.6125885743475,0.011319686316277174,0.509816995612904,2.047884497075773,0.2688834710356216,1.4584891388455694e-17,8.104137955462959e-17,0.4189952257778673,0.04267016133152942,0.0526739208803763,0.2083975848066177,1.7043660536138032e-17,5.223322486518039e-15,0.2781221074425813,0.3037150623764521,0.23762056259738,403.86715826723287,2.087487687856365,1.0329017640758187e-18,1.922216838781438e-18,0.003407113168811221,39.6945905415212,0.005593985827326928,6.729458709449681e-19,137.13493124164296,0.00857623932025315,139.01635560318982,114.87645223629177,52.907450161346205,4.173437715326707,2.62920960802094,2.870880212697502e-16,0.3479494146381689,9.666317383849227e-18,0.028426286309855137,0.11325949944374515,0.07406362019840244,0.032566587047908366,0.6200474610375197,0.03593287711126292,0.01350976438038151,10.624349142619037,2.336497399027824,0.21066221276485905,0.020326574831418448,62.68826850902132,235.05599147334163,2.5486906191217297e-18,0.1349721912056484,0.10073741850104397,93.01692821211134,0.012455898709414123,3.171042827590347,0.08092027842534341,46.19770083209211,0.01333968882984727,0.16620304614634407,10.573043538080624,2.4276626025750967,31.527177043940547,0.17209212086546855,0.007762751542313848,0.003658648563554565,0.06924916565098972,99.91651917598473,3.0979483430022043e-19,0.010600221681687904,210824,Col01,Bi,SA017
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00101_H09__BI_17_1868,0.13103287808767092,0.26422473751365466,0.002343595540951001,2.1838401004832485e-17,3.0991336680175785e-17,136.3024742503863,7.421163352184028e-17,0.1252599269258507,0.9882772326846404,0.6911771164594775,296.5885810751508,0.010276515194172277,0.591828088195801,1.442260134771547,0.2356690854713992,1.4584891388455694e-17,8.104137955462959e-17,8.312364927016546e-17,0.02753928977472249,0.06723898957469064,0.1109839127274253,1.7043660536138032e-17,5.223322486518039e-15,0.3739968722769375,0.3343156124807171,0.3375272350202139,442.74595786387033,1.906814093580356,1.0329017640758187e-18,1.922216838781438e-18,0.0030250057728644733,36.79558606804291,0.0047182463305413275,0.0032676496839303074,136.13604192253763,0.008079695242050891,138.0037620098895,111.22670141323776,55.633751508363396,4.6151859984209285,2.8822495008384443,2.870880212697502e-16,0.6302429742088634,9.666317383849227e-18,0.03880169802790201,0.054166008669658934,0.054451239824443484,0.02978934944819355,0.4990238316153902,0.031131204842552745,0.013051170165482788,7.000337555538994,0.5819646098407152,0.18876182886966356,0.03875974275187551,58.084511844547976,173.59807610316315,2.5486906191217297e-18,0.12965392770329282,0.06545325123490295,4.292287993077807,0.010196527061738249,4.155603453172859,2.9190281705850253e-18,45.97659333875055,0.011890004431019029,0.2119023985491666,9.1374770580474,2.3219572520063663,26.779424659022578,0.06392884131844452,0.015124142788024429,0.0043289857845071784,0.13957866196150207,93.664564627299,0.0013896485639314088,0.0089989211091728,210824,Col01,Bi,SA017
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00102_H10__BI_17_1873,0.10639241233972406,0.18648890366498155,0.006611028448667559,2.1838401004832485e-17,3.0991336680175785e-17,151.75165939484782,7.421163352184028e-17,0.117691183848398,3.1527162628137195,0.5118293564382915,337.69831767880606,0.010389911015715578,0.3709465552971899,2.167691555321352,0.3418640094782442,1.4584891388455694e-17,8.104137955462959e-17,8.312364927016546e-17,0.047025518478700436,0.07538265741471563,0.2581314385145607,1.7043660536138032e-17,9.475162462840656,0.3805403425127839,0.4385358649578828,7.767186770615551e-17,428.5696706224836,1.9428986226735976,1.0329017640758187e-18,1.922216838781438e-18,0.003543903506337171,35.563068086490496,0.006673695269561714,6.729458709449681e-19,140.47343319220556,0.009524877859123268,142.40066017197663,126.7478536185947,72.23494890623627,4.657188640454403,2.764028941760676,2.4002358485471884,0.4802160802304669,9.666317383849227e-18,0.04288377326540043,0.03405378364668192,0.05032629837917524,0.023612600069371853,0.4699336499856238,0.03009989358334294,0.018892269267193118,8.236603464030493,1.2613730312480895,0.19760300464174932,0.06930418918514858,56.408047612530844,281.11590196216525,2.5486906191217297e-18,0.14623457126990475,0.080962542295459,17.462093307462318,0.010637552446255564,4.024184634589451,2.9190281705850253e-18,51.30462199549571,0.014328942701121313,0.2181599955666729,21.038501284976828,2.676542237928372,34.75748374237154,0.0699141260488596,0.012494347260978764,0.0061580924057406975,0.09823470036466696,87.85823285649897,0.0026508348306602822,0.012730414153133826,210824,Col01,Bi,SA017
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00103_B11__SAPool4,0.08470539250675356,0.2549092681399619,0.012208654160148559,0.0925409067080091,3.0991336680175785e-17,106.83941593886207,7.421163352184028e-17,0.10355635806762407,8.761977053000164,0.8010605035141756,223.4838567916484,0.01241988630445894,0.3142415825327626,1.4260967579772683,0.21370051215605634,0.14205503325519342,8.104137955462959e-17,8.312364927016546e-17,0.043010110657469416,0.06886954457544629,0.27580679170008343,1.7043660536138032e-17,5.223322486518039e-15,0.4007825722305857,0.4055941356614676,7.767186770615551e-17,346.54110434041337,1.1652068371335762,0.006084913561512544,1.922216838781438e-18,0.05077592792129014,27.07686056196205,0.011182475120157144,0.014593247859568776,122.9749849947884,0.06252060440073003,124.66214180111929,88.0090955525112,43.77935574945137,3.5162690370629006,2.3467342489424725,2.870880212697502e-16,0.7392038511755563,0.09638931687206348,0.108436737265346,0.21521359554075015,0.10892134915109873,0.07124773343338962,0.5716765079011437,0.14418387980093042,0.016674824616058216,7.095965575556018,0.9083524268326686,0.1888345370733224,0.04397678365587577,47.15743977507647,241.1182825467008,0.016070756254093602,0.14651514845284067,0.05223000850638535,38.59231744771081,0.05533109418883121,3.074055473503159,0.21844214362922232,30.13851840433079,0.017070773641984813,0.15259623755758495,11.072900462249457,1.9038117488954145,23.97015702569823,0.13561256472016148,0.031426237033412636,0.012984545015797712,0.09349429995571702,116.37153965879858,0.007995744166485108,0.013980719635167508,210824,Col01,SAPool,SA017
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00104_SG1__BlankPost8,0.0477118598139318,0.021262442420994003,0.005207933954569401,2.1838401004832485e-17,3.0991336680175785e-17,13.108785717925446,7.421163352184028e-17,0.04926979080761983,0.1804244602193924,0.07672600502862867,2.2230894025604786,0.0019107297732212328,4.159999148223314e-17,1.0435032883437522e-17,4.1316342869836276e-17,0.06352533478284075,8.104137955462959e-17,8.312364927016546e-17,0.01456605311905763,0.06295629838676174,0.015499907232277402,1.7043660536138032e-17,5.223322486518039e-15,0.07782204186696652,0.21109986491181246,7.767186770615551e-17,1.5377135160229052,0.07987944152157421,1.0329017640758187e-18,1.922216838781438e-18,0.010623020464243764,0.3863158710488421,0.005901774065210306,0.0061428556053544255,5.344719691188706,0.009329703717306424,5.418046638171476,2.9162100747884998e-15,0.2560485813803013,0.16488142294804972,0.01165244622429087,2.870880212697502e-16,0.024225516189488004,0.05463446008261693,0.02003975046254349,0.034979070067027954,0.03978990721500211,0.008169922625850704,0.0035794810708240665,0.012578884082584722,0.0036567140461634564,5.031993283561915e-16,6.441351646271515e-17,1.4404349277688534e-18,0.0025060441440854053,0.3175261335908744,26.90451306761509,2.5486906191217297e-18,2.1082406466570526e-17,0.021670113007478658,0.2470390292121437,0.026413358981160272,0.03616578366203941,0.13458576185874138,0.29249206448093285,1.923885550545205e-18,0.025295757787206483,1.2434855994948525e-15,1.3127634080287004e-17,2.703213797994548e-17,0.05932440244848209,0.004426698474384823,0.00432031902463383,0.002124531593669517,14.72849960554297,0.003256651033029097,0.004520796045221158,210824,Col01,Blank,SA017
SA019_G0_T0_210825_HILICNeg4S_Col01_RN00105_SG1__BlankPre1,8.482358287921593e-18,5.896703809435185e-19,0.0020750300961577934,2.346758691073526e-17,3.0397638680380127e-17,14.25938293739702,7.855947425187148e-17,2.82149973551462e-18,4.0357484593282405e-17,1.4959429336979624e-17,0.2863933153552005,4.108172362986245e-19,5.674013196271497e-17,1.0436519856753319e-17,4.084703429801624e-17,1.535337356876761e-17,9.350839706949448e-17,7.561056776888714e-17,3.616481498224351e-18,0.8559509237046792,1.2575884210972159e-18,4.8988879432894755e-17,4.320171491103219e-15,0.010594732211855612,1.3765575116221712e-17,7.044375207480965e-17,0.1970999459357742,1.1877994658900287e-17,1.2149715377675362e-18,1.587797245709969e-18,0.0021204868403795385,3.8417492980613955e-17,0.004036771261397876,6.538751317942842e-19,3.80349448940796,0.003207238696979591,3.8556765784394766,2.519079202782246e-15,0.15801007576247544,1.1146332120880235e-17,3.602905025784361e-18,3.134580347524408e-16,7.733584054628094e-19,6.365950872230792e-18,4.6386412674500065e-19,1.703201898156369e-18,0.019811358786974025,0.002023848873522669,0.0014010787666166925,0.0020681144357473807,0.004052788042562493,4.313320994918694e-16,6.480669534033691e-17,2.1252682425594657e-18,3.612041499025368e-19,0.2477092395719192,21.305718239375274,2.163209349170244e-18,2.2033859216177364e-17,8.321509659169421e-18,3.8462390519361826e-17,0.001434531044036279,0.00871469213346018,2.8997465468004768e-18,2.8101678231442114e-17,0.007796940506180141,0.025004487356375053,1.5338131917869439e-15,1.3527813785176607e-17,3.0153720667275225e-17,0.21315309553008774,8.394980516029267e-18,8.5139698797437775e-19,0.0014226612291374965,14.6866993927968,0.0016261362854958913,7.14523169013123e-19,210825,Col01,Blank,SA019
SA019_G0_T0_210825_HILICNeg4S_Col01_RN00106_SG1__BlankPre2,0.04113234697503842,0.002398671137806721,0.002731350010693225,2.346758691073526e-17,3.0397638680380127e-17,10.071761268039667,7.855947425187148e-17,2.82149973551462e-18,4.0357484593282405e-17,1.4959429336979624e-17,0.6915846758783708,4.108172362986245e-19,5.674013196271497e-17,1.0436519856753319e-17,4.084703429801624e-17,1.535337356876761e-17,9.350839706949448e-17,7.561056776888714e-17,3.616481498224351e-18,0.7144840876591381,0.005590197907900699,4.8988879432894755e-17,4.320171491103219e-15,0.04864341103635835,1.3765575116221712e-17,7.044375207480965e-17,0.2839193977630973,1.1877994658900287e-17,1.2149715377675362e-18,1.587797245709969e-18,0.0016972474244761867,0.1042415621176231,0.003113704777934673,6.538751317942842e-19,5.3940173763878745,0.002484315403574184,5.468020663563936,2.519079202782246e-15,0.2449653200469139,1.1146332120880235e-17,0.012880330051403521,3.134580347524408e-16,7.733584054628094e-19,6.365950872230792e-18,4.6386412674500065e-19,1.703201898156369e-18,0.02505841138687528,0.002456161985771489,0.001109660041629156,0.0016734859140180686,0.0030541406058412148,4.313320994918694e-16,6.480669534033691e-17,2.1252682425594657e-18,3.612041499025368e-19,0.2748197329688781,25.20486945484283,2.163209349170244e-18,2.2033859216177364e-17,8.321509659169421e-18,3.8462390519361826e-17,4.557191964148147e-19,0.009222724907647748,2.8997465468004768e-18,0.08830887206998454,1.9102742301538073e-18,6.048787961984062e-18,1.5338131917869439e-15,1.3527813785176607e-17,3.0153720667275225e-17,0.08767771118939115,8.394980516029267e-18,8.5139698797437775e-19,0.0014449809622302911,17.689105691638588,3.166694808524205e-19,7.14523169013123e-19,210825,Col01,Blank,SA019
SA019_G0_T0_210825_HILICNeg4S_Col01_RN00107_SG1__BlankPre3,0.0339898347493875,0.003051936663145021,0.002456003011881659,2.346758691073526e-17,3.0397638680380127e-17,12.659217882228768,7.855947425187148e-17,2.82149973551462e-18,4.0357484593282405e-17,1.4959429336979624e-17,0.7248508123595794,4.108172362986245e-19,5.674013196271497e-17,1.0436519856753319e-17,4.084703429801624e-17,1.535337356876761e-17,9.350839706949448e-17,7.561056776888714e-17,3.616481498224351e-18,0.7750801296715679,1.2575884210972159e-18,4.8988879432894755e-17,4.320171491103219e-15,0.06521600854099194,1.3765575116221712e-17,7.044375207480965e-17,0.329977743192419,1.1877994658900287e-17,1.2149715377675362e-18,1.587797245709969e-18,0.002255967723791909,3.8417492980613955e-17,0.004178973730792172,6.538751317942842e-19,4.296393313728512,0.002130777705697228,4.355337734191255,2.519079202782246e-15,0.18831269533817024,0.04192266131742591,3.602905025784361e-18,3.134580347524408e-16,0.0047460423813982956,6.365950872230792e-18,0.0035408069267033227,1.703201898156369e-18,0.02430881781925737,0.0026562230041040197,0.0011095760131787985,0.00207847996140823,0.0037454453918605384,4.313320994918694e-16,6.480669534033691e-17,2.1252682425594657e-18,3.612041499025368e-19,0.2804361606457463,27.74302899858429,0.007041696395993826,2.2033859216177364e-17,8.321509659169421e-18,3.8462390519361826e-17,0.0035861589405834352,0.017584211257542243,0.020007759858444902,0.13186834631655098,1.9102742301538073e-18,6.048787961984062e-18,1.5338131917869439e-15,1.3527813785176607e-17,3.0153720667275225e-17,0.08098251181317052,8.394980516029267e-18,8.5139698797437775e-19,0.00136377413054448,16.92260807916928,0.00138427069206866,7.14523169013123e-19,210825,Col01,Blank,SA019
SA019_G0_T0_210825_HILICNeg4S_Col01_RN00108_SG1__BlankPre4,0.041058975404203175,0.012769628816821648,0.0021662956900654587,2.346758691073526e-17,3.0397638680380127e-17,14.785456247421957,7.855947425187148e-17,0.016786799235011144,4.0357484593282405e-17,1.4959429336979624e-17,0.6221998502515549,4.108172362986245e-19,5.674013196271497e-17,1.0436519856753319e-17,4.084703429801624e-17,1.535337356876761e-17,9.350839706949448e-17,7.561056776888714e-17,3.616481498224351e-18,0.8033276603563231,0.007255398491644976,4.8988879432894755e-17,4.320171491103219e-15,0.08264642725501467,0.11805579028255148,7.044375207480965e-17,0.536023212379483,1.1877994658900287e-17,1.2149715377675362e-18,1.587797245709969e-18,0.008735913885968609,0.17600828092444648,0.005454547804076687,6.538751317942842e-19,4.4802276097400195,0.006677134721503247,4.541694147068777,2.519079202782246e-15,0.1962605873244657,0.05057058772227967,0.012702562400769734,3.134580347524408e-16,0.019611919043777445,6.365950872230792e-18,0.014815373557816406,0.019109188462899496,0.032322783496305116,0.007978666788130792,0.002265127084838352,0.011907909352657436,0.0025930908865160235,4.313320994918694e-16,6.480669534033691e-17,2.1252682425594657e-18,0.0015941872141782365,0.3225887858640606,24.70372437110802,2.163209349170244e-18,2.2033859216177364e-17,8.321509659169421e-18,3.8462390519361826e-17,0.011187544900902112,0.054261984628874216,0.03048414909820365,0.1092871727939107,0.0060993880902438895,0.02158870017072179,1.5338131917869439e-15,1.3527813785176607e-17,3.0153720667275225e-17,0.07990872362370413,0.045364753081758566,0.0031269761862854186,0.0021830273835045247,16.822027615542787,0.0014179205353797078,0.0022653472118871155,210825,Col01,Blank,SA019
SA019_G0_T0_210825_HILICNeg4S_Col01_RN00109_A12__Std1,0.08107938378197586,0.04073105313128733,0.00480634519147562,2.346758691073526e-17,3.0397638680380127e-17,12.856171237324356,7.855947425187148e-17,0.038871394061301294,4.0357484593282405e-17,0.08280921397521812,0.3550260267095087,0.0034497149780732678,5.674013196271497e-17,1.0436519856753319e-17,4.084703429801624e-17,1.535337356876761e-17,9.350839706949448e-17,7.561056776888714e-17,3.616481498224351e-18,0.8433330113343622,0.02192406949010295,4.8988879432894755e-17,4.320171491103219e-15,0.08019859333212179,0.0903159316160584,7.044375207480965e-17,0.2598736745940556,0.06977335315770165,1.2149715377675362e-18,1.587797245709969e-18,0.03405733320093734,3.8417492980613955e-17,0.0049015991334091045,0.004866537505246472,5.0397314197017895,0.03614873443866171,5.108874076374534,2.519079202782246e-15,0.19755315844363086,0.04699332264232458,3.602905025784361e-18,3.134580347524408e-16,0.030833255858173418,0.08490274273368219,0.03531500879156657,0.04241699248469028,0.04904520848180703,0.03444486199733195,0.034705463277493694,0.03280149267613868,0.004352744895949603,4.313320994918694e-16,6.480669534033691e-17,0.011491406330352477,0.004252503371013428,0.2700682086126321,32.55817579723501,0.007188008778341025,0.10704265057497392,8.321509659169421e-18,3.8462390519361826e-17,0.03089778643906785,0.039537333267958455,0.04141755849940275,0.16875391210979532,0.009112557468225028,0.02424427609880426,1.5338131917869439e-15,1.3527813785176607e-17,3.0153720667275225e-17,0.08505346281186772,0.028241284232432107,0.004419198515025022,0.006203785926570146,16.355228147313046,0.0046385977490917395,0.006566257194717854,210825,Col01,Std,SA019
SA019_G0_T0_210825_HILICNeg4S_Col01_RN00110_B12__Std2,0.16438783854622369,0.10995825911125956,0.013689020812992806,2.346758691073526e-17,3.0397638680380127e-17,12.98736637735802,0.3404007719942833,0.14157838200588702,0.1731078534206296,0.14779419485133646,0.3820438246710861,0.015322932483032297,5.674013196271497e-17,1.0436519856753319e-17,4.084703429801624e-17,0.18506146849233102,9.350839706949448e-17,7.561056776888714e-17,0.018728608104374576,0.7824043800915872,0.05342016517338239,4.8988879432894755e-17,4.320171491103219e-15,0.1447337858895284,0.192478888202404,0.19823975957113915,0.3287236696648403,0.1518922462191437,0.015368380244967662,0.019126428855332046,0.13876987693790274,0.14463728398788708,0.014491695963299803,0.013403511750179686,4.643650687075944,0.13760966209541686,4.707359309307174,2.519079202782246e-15,0.2612280517475778,0.16237952686500365,0.024589228662448517,1.078830492625759,0.11318381814742705,0.1325776907370082,0.10241786516188499,0.12857038675575438,0.15444020983585596,0.14273108693056616,0.1437353002425874,0.144192210796388,0.015924297288255902,4.313320994918694e-16,6.480669534033691e-17,0.009395372978871823,0.01497011022557172,0.3289739548634555,23.42079392316672,0.019996474847725387,0.1716779329897591,8.321509659169421e-18,0.2479431241475009,0.13787510856012306,0.13582593757531922,0.13070016283258826,0.14443739820951162,0.0193519398134642,0.029628924568269942,1.5338131917869439e-15,0.12756317544920867,3.0153720667275225e-17,0.09780493712517307,0.05549674032807518,0.013864499420855344,0.01601020831757759,15.917654795671133,0.012846609152526016,0.013811583532845766,210825,Col01,Std,SA019
